latitude,longitude,depth,mag,place,locationSource,zone
61.162,-147.556,14.8,1.6,"57 km NW of Tatitlek, Alaska",ak,red
-10.24,119.915,27.65,4.9,"Sumba region, Indonesia",us,red
28.922,-98.174,2.96,2.3,"16 km WSW of Falls City, Texas",tx,red
44.229,-115.11,9.15,2.46,"13 km W of Stanley, Idaho",mb,green
19.331,-155.293,2.88,1.79,"13 km SSW of Volcano, Hawaii",hv,red
19.358,-155.289,1.91,2.01,"Island of Hawaii, Hawaii",hv,red
37.655,74.016,10.0,4.4,,us,red
6.974,-82.637,10.0,4.7,,us,red
69.462,-142.991,15.6,1.7,"78 km SSE of Kaktovik, Alaska",ak,red
33.908,-118.27,21.96,2.52,"2 km SW of Willowbrook, CA",ci,yellow
60.063,-152.837,95.4,1.7,"62 km WNW of Happy Valley, Alaska",ak,red
51.263,-177.75,35.0,2.7,,us,red
19.361,-155.033,2.65,2.31,"15 km SE of Fern Forest, Hawaii",hv,red
31.666,-104.284,7.93,1.9,"57 km S of Whites City, New Mexico",tx,red
-4.4,153.621,109.23,4.5,"150 km E of Kokopo, Papua New Guinea",us,red
63.191,-150.411,108.7,2.4,"76 km ESE of Denali National Park, Alaska",ak,red
65.147,-162.945,3.8,1.9,"56 km NNE of White Mountain, Alaska",ak,red
17.867,-66.925,12.0,2.37,"11 km S of Guánica, Puerto Rico",pr,yellow
17.919,-66.937,16.73,2.57,"6 km SSW of Guánica, Puerto Rico",pr,yellow
61.281,-147.153,6.8,1.7,"46 km WNW of Valdez, Alaska",ak,red
-25.303,-69.149,122.54,4.2,"134 km E of Taltal, Chile",us,red
37.61,142.56,31.7,4.3,"off the east coast of Honshu, Japan",us,red
61.342,-148.09,8.6,1.5,"45 km ESE of Knik River, Alaska",ak,red
33.913,-116.791,18.01,1.86,"1 km SW of Cabazon, CA",ci,yellow
-4.577,133.942,7.33,5.2,"175 km NE of Tual, Indonesia",us,red
19.362,-155.289,1.9,1.72,"10 km SSW of Volcano, Hawaii",hv,red
39.484,-116.472,15.3,1.6,"44 km W of Eureka, Nevada",nn,yellow
19.309,-155.226,0.1,1.7,"14 km S of Volcano, Hawaii",hv,red
-39.497,-72.136,81.91,4.7,"Araucania-Los Lagos border region, Chile",us,red
64.861,-150.698,10.8,1.9,Central Alaska,ak,red
17.932,-66.275,14.59,2.1,"5 km SSE of Salinas, Puerto Rico",pr,yellow
19.376,-155.278,0.76,1.89,"8 km SSW of Volcano, Hawaii",hv,red
19.347,-155.296,1.95,1.79,"12 km SSW of Volcano, Hawaii",hv,red
-54.356,144.285,10.0,4.5,west of Macquarie Island,us,red
31.548,-104.145,6.08,2.5,"42 km NW of Toyah, Texas",tx,red
12.584,-88.732,35.0,4.2,off the coast of Central America,us,red
19.198,-155.501,36.31,2.89,"2 km WSW of Pāhala, Hawaii",hv,red
-17.85,-178.611,551.04,4.9,"220 km E of Levuka, Fiji",us,red
31.661,-104.283,7.73,2.0,"57 km S of Whites City, New Mexico",tx,red
18.182,-68.553,54.0,3.68,"22 km SSE of Boca de Yuma, Dominican Republic",pr,yellow
54.668,159.916,112.84,4.2,"83 km E of Mil’kovo, Russia",us,red
38.789,-122.762,1.36,1.57,"1 km NNW of The Geysers, CA",nc,yellow
44.21,-115.099,7.91,2.11,"12 km W of Stanley, Idaho",mb,green
57.155,-154.872,20.0,1.6,"48 km WNW of Akhiok, Alaska",ak,red
36.567,-89.598,6.82,2.15,southeastern Missouri,nm,green
19.413,-155.31,3.08,1.93,"8 km WSW of Volcano, Hawaii",hv,red
19.255,-155.398,31.17,2.32,"10 km NE of Pāhala, Hawaii",hv,red
-29.329,-176.237,10.0,4.8,Kermadec Islands region,us,red
43.005,-111.026,4.44,1.8,"2 km NNE of Freedom, Idaho",mb,green
52.227,-171.042,109.9,4.1,"167 km WSW of Nikolski, Alaska",ak,red
52.808,-171.265,117.41,4.3,"162 km W of Nikolski, Alaska",us,red
60.554,-143.021,2.0,1.5,"98 km S of McCarthy, Alaska",ak,red
58.244,-139.558,10.0,2.5,"145 km S of Yakutat, Alaska",us,red
60.357,-150.697,61.9,3.3,"16 km SSE of Funny River, Alaska",ak,red
60.317,-150.694,79.26,3.4,"Kenai Peninsula, Alaska",us,red
53.031,-161.894,10.0,3.0,south of Alaska,us,red
19.375,-155.279,2.03,1.94,"8 km SSW of Volcano, Hawaii",hv,red
52.849,-171.298,118.06,5.6,"164 km W of Nikolski, Alaska",us,red
19.367,-155.282,2.07,2.06,"9 km SSW of Volcano, Hawaii",hv,red
63.546,-147.348,3.5,1.6,"80 km ESE of Denali Park, Alaska",ak,red
62.144,-147.478,12.2,1.9,"28 km NW of Eureka Roadhouse, Alaska",ak,red
53.817,-163.524,25.6,1.9,"115 km S of False Pass, Alaska",ak,red
-20.082,-177.472,540.51,4.3,"256 km WNW of Houma, Tonga",us,red
56.685,-148.659,10.0,3.1,Gulf of Alaska,us,red
62.144,-145.664,16.2,1.5,"7 km WNW of Glennallen, Alaska",ak,red
38.688,-122.504,6.63,2.7,"12 km SE of Middletown, CA",nc,yellow
19.378,-155.285,1.31,2.43,"8 km SW of Volcano, Hawaii",hv,red
31.601,-104.395,6.77,1.9,"63 km S of Whites City, New Mexico",tx,red
37.801,-121.975,10.55,1.97,"2 km N of San Ramon, CA",nc,yellow
-5.397,152.8,25.15,4.6,"New Britain region, Papua New Guinea",us,red
19.147,-155.477,30.91,2.26,"6 km S of Pāhala, Hawaii",hv,red
19.132,-155.472,30.85,1.92,"Island of Hawaii, Hawaii",hv,red
38.8,-122.798,2.8,1.63,"4 km NW of The Geysers, CA",nc,yellow
19.361,-155.287,1.72,1.91,,hv,red
17.907,-65.884,13.74,2.48,,pr,yellow
29.74,138.715,433.37,4.0,"Izu Islands, Japan region",us,red
59.948,-153.039,123.9,1.7,Southern Alaska,ak,red
22.235,101.63,10.0,4.5,"78 km NW of Phôngsali, Laos",us,red
18.549,145.418,198.16,4.4,"Pagan region, Northern Mariana Islands",us,red
19.172,-155.497,30.23,2.17,"3 km SSW of Pāhala, Hawaii",hv,red
58.354,-133.431,0.0,1.5,"58 km E of Juneau, Alaska",ak,red
28.779,128.696,138.54,4.6,,us,red
39.49,-119.474,0.0,2.0,"15 km NW of Stagecoach, Nevada",nn,yellow
19.231,-155.399,29.64,2.0,"8 km ENE of Pāhala, Hawaii",hv,red
61.064,-151.031,64.3,1.5,"5 km E of Tyonek, Alaska",ak,red
19.125,-155.37,31.38,2.09,"14 km SE of Pāhala, Hawaii",hv,red
60.455,-151.326,62.4,1.5,"4 km NNW of Kalifornsky, Alaska",ak,red
19.384,-155.28,1.0,1.83,"8 km SW of Volcano, Hawaii",hv,red
53.382,-166.069,27.13,2.9,"62 km SSE of Unalaska, Alaska",us,red
44.511,-115.223,5.83,2.05,"39 km NW of Stanley, Idaho",mb,green
2.717,127.055,74.74,4.0,"152 km NW of Tobelo, Indonesia",us,red
85.467,10.869,10.0,4.2,north of Svalbard,us,red
60.212,-152.841,125.8,1.7,"67 km WNW of Ninilchik, Alaska",ak,red
19.148,-155.478,32.54,2.25,"6 km S of Pāhala, Hawaii",hv,red
37.978,-122.07,13.06,1.75,"1 km SSE of Pacheco, CA",nc,yellow
-20.631,169.367,52.87,4.4,"120 km S of Isangel, Vanuatu",us,red
54.159,-164.185,25.6,1.8,"92 km SSW of False Pass, Alaska",ak,red
62.186,-148.684,19.1,1.7,"44 km NNW of Chickaloon, Alaska",ak,red
19.147,-155.477,31.43,2.27,"6 km S of Pāhala, Hawaii",hv,red
-5.395,146.969,223.51,4.1,"132 km E of Madang, Papua New Guinea",us,red
33.851,-117.495,-0.44,1.89,"4 km SE of Home Gardens, CA",ci,yellow
52.654,-166.638,8.1,2.0,"135 km S of Unalaska, Alaska",ak,red
39.106,21.373,42.55,4.4,Greece,us,red
29.587,81.18,10.0,4.8,"43 km NNE of Dipayal, Nepal",us,red
19.138,-155.468,31.21,1.84,"7 km S of Pāhala, Hawaii",hv,red
4.225,126.393,39.96,4.1,"166 km SE of Sarangani, Philippines",us,red
62.02,-150.925,69.4,1.6,Central Alaska,ak,red
33.041,-115.601,7.95,1.54,"2 km ENE of Westmorland, CA",ci,yellow
53.328,-164.892,10.0,2.6,"106 km SSE of Akutan, Alaska",us,red
19.358,-155.293,1.74,2.25,,hv,red
-24.917,179.737,511.21,4.2,,us,red
57.628,-155.696,95.4,2.0,"74 km W of Karluk, Alaska",ak,red
60.297,-152.316,90.5,1.6,"45 km NW of Ninilchik, Alaska",ak,red
19.153,-155.5,31.77,2.33,"5 km SSW of Pāhala, Hawaii",hv,red
-58.286,-15.776,10.0,4.9,,us,red
-9.02,158.293,10.0,4.7,Solomon Islands,us,red
19.374,-155.282,1.61,2.04,"9 km SSW of Volcano, Hawaii",hv,red
-5.6,154.418,170.17,4.3,,us,red
19.114,-155.445,27.61,1.96,"Island of Hawaii, Hawaii",hv,red
34.072,-118.105,10.18,2.71,"2 km ENE of Monterey Park, CA",ci,yellow
19.111,-155.485,33.95,1.76,"10 km S of Pāhala, Hawaii",hv,red
19.354,-155.074,4.27,1.98,"Island of Hawaii, Hawaii",hv,red
19.11,-155.477,34.48,2.02,"10 km S of Pāhala, Hawaii",hv,red
38.182,-117.759,10.3,2.7,"38 km SE of Mina, Nevada",nn,yellow
-20.038,-69.174,97.29,4.3,,us,red
19.205,-155.376,28.93,1.96,"10 km E of Pāhala, Hawaii",hv,red
39.63,-119.648,8.7,1.9,"5 km ESE of Spanish Springs, Nevada",nn,yellow
19.34,-155.304,2.45,1.83,"13 km SSW of Volcano, Hawaii",hv,red
61.009,-152.402,117.2,1.5,"68 km W of Tyonek, Alaska",ak,red
19.36,-155.3,2.16,2.41,"11 km SW of Volcano, Hawaii",hv,red
39.258,-112.166,8.61,1.62,"5 km WNW of Scipio, Utah",uu,green
51.955,-174.402,91.2,2.3,"30 km SSW of Atka, Alaska",ak,red
53.207,-166.875,47.13,4.2,"77 km SSW of Unalaska, Alaska",us,red
19.454,-155.571,45.0,2.22,"29 km NNW of Pāhala, Hawaii",hv,red
57.268,-136.205,3.1,1.7,"58 km WNW of Sitka, Alaska",ak,red
59.86,-153.417,141.8,2.3,Southern Alaska,ak,red
19.34,-155.306,3.66,2.72,"13 km SW of Volcano, Hawaii",hv,red
61.823,-149.716,13.7,2.7,"18 km ENE of Willow, Alaska",ak,red
51.589,-175.336,37.6,2.0,"95 km ESE of Adak, Alaska",ak,red
19.34,-155.303,3.32,2.09,"13 km SSW of Volcano, Hawaii",hv,red
35.663,-89.685,12.01,2.86,"10 km W of Henning, Tennessee",nm,green
36.282,-97.499,7.98,1.72,"4 km WNW of Lucien, Oklahoma",ok,green
38.691,-122.504,6.32,1.99,"12 km SE of Middletown, CA",nc,yellow
30.856,141.601,10.0,4.3,"Izu Islands, Japan region",us,red
63.172,-150.755,128.0,1.5,"63 km SE of Denali National Park, Alaska",ak,red
51.407,-179.126,24.4,1.9,"180 km WSW of Adak, Alaska",ak,red
34.497,-97.77,5.91,1.73,"9 km WNW of Velma, Oklahoma",ok,green
11.499,-87.175,44.41,4.2,"78 km WSW of Masachapa, Nicaragua",us,red
23.266,121.317,16.02,5.2,"78 km SE of Lugu, Taiwan",us,red
51.538,177.645,42.0,2.8,"Rat Islands, Aleutian Islands, Alaska",ak,red
31.658,-104.522,6.05,2.1,western Texas,tx,red
17.938,-106.055,10.0,4.2,"197 km SW of Emiliano Zapata, Mexico",us,red
51.421,-178.283,15.6,3.0,"124 km WSW of Adak, Alaska",ak,red
59.778,-152.201,63.6,1.6,"20 km W of Anchor Point, Alaska",ak,red
30.703,142.128,10.0,4.2,"Izu Islands, Japan region",us,red
39.63,-119.648,7.0,1.6,Nevada,nn,yellow
19.202,-155.478,36.05,2.22,"0 km SSE of Pāhala, Hawaii",hv,red
39.635,-119.651,9.7,1.9,"5 km ESE of Spanish Springs, Nevada",nn,yellow
17.944,-66.921,17.35,1.99,"3 km SSW of Guánica, Puerto Rico",pr,yellow
61.32,-150.115,30.0,1.5,"8 km WSW of Point MacKenzie, Alaska",ak,red
39.632,-119.649,8.9,2.0,"5 km ESE of Spanish Springs, Nevada",nn,yellow
54.71,-162.763,13.2,1.7,"44 km ESE of False Pass, Alaska",ak,red
17.885,-66.916,13.41,2.44,"9 km S of Guánica, Puerto Rico",pr,yellow
51.476,177.958,61.36,2.8,"Rat Islands, Aleutian Islands, Alaska",us,red
19.162,-155.494,30.58,2.25,"4 km SSW of Pāhala, Hawaii",hv,red
19.196,-155.496,35.13,2.18,,hv,red
17.853,-66.922,12.09,2.48,"13 km S of Guánica, Puerto Rico",pr,yellow
17.98,-66.976,5.51,1.95,"6 km W of Fuig, Puerto Rico",pr,yellow
17.891,-66.859,12.79,2.37,,pr,yellow
17.866,-66.848,13.86,2.49,Puerto Rico region,pr,yellow
-5.558,146.14,80.93,4.3,"54 km SE of Madang, Papua New Guinea",us,red
60.008,-147.774,15.1,1.5,"14 km ESE of Chenega, Alaska",ak,red
19.294,-155.384,2.28,1.83,"14 km NE of Pāhala, Hawaii",hv,red
52.646,-168.095,25.9,3.4,"61 km ESE of Nikolski, Alaska",ak,red
58.963,-137.156,0.8,2.0,"82 km SW of Covenant Life, Alaska",ak,red
62.098,-151.347,75.7,2.4,"12 km NNE of Skwentna, Alaska",ak,red
51.995,-172.038,20.6,2.4,"149 km E of Atka, Alaska",ak,red
52.179,-175.54,99.8,2.1,"82 km ENE of Adak, Alaska",ak,red
19.337,-155.321,2.86,2.27,"14 km SW of Volcano, Hawaii",hv,red
60.321,-147.238,19.0,1.5,"51 km ENE of Chenega, Alaska",ak,red
61.435,-150.492,58.5,1.6,"12 km S of Susitna, Alaska",ak,red
32.408,-115.209,8.54,1.84,"6 km NNW of Delta, B.C., MX",ci,yellow
28.926,-98.054,4.28,2.2,"7 km SSW of Falls City, Texas",tx,red
60.264,-151.785,59.2,1.5,"21 km W of Clam Gulch, Alaska",ak,red
60.65,-151.882,77.1,1.5,"31 km W of Salamatof, Alaska",ak,red
31.755,-104.194,6.34,2.0,"49 km SSE of Whites City, New Mexico",tx,red
54.473,-161.54,11.8,2.0,"82 km SE of King Cove, Alaska",ak,red
34.676,62.064,10.0,4.5,"38 km NNW of Herāt, Afghanistan",us,red
54.636,-162.737,4.8,2.4,"49 km ESE of False Pass, Alaska",ak,red
31.679,-104.43,6.18,2.5,western Texas,tx,red
51.705,-175.502,27.9,1.5,"80 km ESE of Adak, Alaska",ak,red
54.387,-162.715,15.2,2.0,"68 km SE of False Pass, Alaska",ak,red
-19.233,-69.397,109.75,4.9,"9 km NNE of Camiña, Chile",us,red
19.341,-155.31,3.34,2.25,"13 km SW of Volcano, Hawaii",hv,red
-19.398,-175.93,211.14,4.5,"171 km WNW of Pangai, Tonga",us,red
-38.062,178.353,56.54,4.4,off the east coast of the North Island of New Zealand,us,red
19.368,-155.285,1.41,2.52,"9 km SSW of Volcano, Hawaii",hv,red
-20.463,-173.999,24.8,5.0,"80 km SSE of Pangai, Tonga",us,red
44.291,-114.837,5.0,2.5,"11 km NE of Stanley, Idaho",us,red
19.344,-155.304,3.01,1.9,"Island of Hawaii, Hawaii",hv,red
19.35,-155.296,0.65,1.81,"12 km SSW of Volcano, Hawaii",hv,red
37.665,73.995,10.0,4.2,"56 km S of Murghob, Tajikistan",us,red
34.16,-117.574,10.32,2.34,"4 km N of Rancho Cucamonga, CA",ci,yellow
60.198,-152.921,113.7,1.8,"71 km WNW of Ninilchik, Alaska",ak,red
-15.894,-69.613,230.18,4.8,Peru-Bolivia border region,us,red
19.339,-155.299,3.08,1.87,"13 km SSW of Volcano, Hawaii",hv,red
-63.765,172.333,10.0,5.7,Balleny Islands region,us,red
73.28,6.643,10.0,4.5,Greenland Sea,us,red
45.952,-66.019,10.6,1.7,"37 km ENE of Oromocto, Canada",us,red
61.252,-147.641,0.0,1.5,"61 km S of Glacier View, Alaska",ak,red
-25.323,179.559,509.14,4.3,,us,red
56.132,111.898,10.0,4.4,"12 km ESE of Novyy Uoyan, Russia",us,red
38.174,-117.892,12.0,1.7,Nevada,nn,yellow
37.877,-122.252,9.09,1.96,"2 km ENE of Berkeley, CA",nc,yellow
38.166,-117.895,11.9,2.6,"31 km SE of Mina, Nevada",nn,yellow
60.147,-150.945,55.3,2.4,"26 km ESE of Clam Gulch, Alaska",ak,red
19.337,-155.299,4.07,1.74,"13 km SSW of Volcano, Hawaii",hv,red
-4.1,142.147,118.64,4.6,"75 km W of Ambunti, Papua New Guinea",us,red
-5.607,146.147,79.12,4.2,"eastern New Guinea region, Papua New Guinea",us,red
34.42,62.048,10.0,4.2,"16 km WNW of Herāt, Afghanistan",us,red
67.766,-157.235,5.0,1.5,"80 km NNE of Ambler, Alaska",ak,red
19.34,-155.324,1.25,1.78,"Island of Hawaii, Hawaii",hv,red
34.286,62.254,10.0,4.0,"7 km NE of Chahār Burj, Afghanistan",us,red
63.179,-150.722,132.2,2.4,"64 km SE of Denali National Park, Alaska",ak,red
54.621,-161.214,13.5,2.0,"86 km SE of King Cove, Alaska",ak,red
-24.152,-66.875,182.53,4.3,"56 km W of San Antonio de los Cobres, Argentina",us,red
15.055,147.123,10.0,5.0,Mariana Islands region,us,red
60.129,-151.975,69.3,1.5,"19 km WNW of Ninilchik, Alaska",ak,red
34.519,61.941,10.0,4.2,"26 km NE of Zindah Jān, Afghanistan",us,red
54.171,-168.853,10.0,3.4,"137 km N of Nikolski, Alaska",us,red
29.201,-97.642,3.94,2.1,"7 km S of Smiley, Texas",tx,red
54.181,-168.948,17.5,1.9,"138 km N of Nikolski, Alaska",ak,red
-54.361,144.299,10.0,4.2,west of Macquarie Island,us,red
36.836,-121.571,6.24,1.7,"3 km WSW of San Juan Bautista, CA",nc,yellow
34.47,62.092,10.0,4.1,western Afghanistan,us,red
52.166,-173.456,77.63,3.9,"Andreanof Islands, Aleutian Islands, Alaska",us,red
54.743,-157.293,20.3,2.6,,ak,red
19.247,-155.393,27.19,1.94,"Island of Hawaii, Hawaii",hv,red
34.548,62.02,10.0,4.5,"27 km NW of Herāt, Afghanistan",us,red
51.139,178.682,35.0,3.1,,us,red
34.6,62.125,10.0,5.0,"28 km NNW of Herāt, Afghanistan",us,red
63.418,-150.157,116.2,1.6,"60 km W of Cantwell, Alaska",ak,red
59.503,-153.219,104.0,1.9,"59 km ESE of Pedro Bay, Alaska",ak,red
29.171,-97.634,1.79,1.6,"10 km S of Smiley, Texas",tx,red
60.722,-151.358,66.5,1.7,"5 km NW of Nikiski, Alaska",ak,red
73.284,6.821,10.0,4.8,,us,red
37.877,-122.213,7.3,1.8,"3 km W of Orinda, CA",nc,yellow
2.883,125.767,173.91,4.6,"Pulau-Pulau Sangihe, Indonesia",us,red
52.07,-171.073,68.9,2.6,"178 km WSW of Nikolski, Alaska",ak,red
59.819,-153.293,117.5,1.9,"45 km E of Pedro Bay, Alaska",ak,red
19.268,-64.342,14.0,3.62,"114 km NNE of Cruz Bay, U.S. Virgin Islands",pr,yellow
59.954,-152.75,92.1,1.7,"55 km WNW of Anchor Point, Alaska",ak,red
19.199,-155.393,28.26,1.9,,hv,red
52.323,-176.261,145.4,2.3,"56 km NNE of Adak, Alaska",ak,red
52.39,-174.246,167.0,3.4,"21 km N of Atka, Alaska",ak,red
61.527,-149.926,38.9,1.5,"1 km ENE of Big Lake, Alaska",ak,red
-25.763,-177.192,118.61,4.6,south of the Fiji Islands,us,red
19.385,-155.279,0.17,1.9,"Island of Hawaii, Hawaii",hv,red
45.904,-119.317,-0.32,2.11,"2 km SE of Umatilla, Oregon",uw,green
17.89,-66.873,12.95,2.29,Puerto Rico region,pr,yellow
-4.44,153.066,10.0,4.5,"89 km E of Kokopo, Papua New Guinea",us,red
37.213,-118.374,12.41,1.93,"7 km S of Wilkerson, CA",nc,yellow
52.064,-173.685,6.7,1.9,"38 km ESE of Atka, Alaska",ak,red
39.151,-118.083,9.2,1.9,Nevada,nn,yellow
-6.648,129.771,166.59,4.6,,us,red
33.036,-115.61,9.0,1.56,"1 km E of Westmorland, CA",ci,yellow
36.014,-96.522,0.0,1.53,"7 km ENE of Drumright, Oklahoma",ok,green
52.035,-173.763,6.8,1.6,"34 km ESE of Atka, Alaska",ak,red
35.04,-117.674,-0.79,1.59,"5 km NNW of Boron, CA",ci,yellow
57.973,-157.046,7.8,2.2,"33 km SE of Egegik, Alaska",ak,red
52.544,-173.848,20.4,1.6,"45 km NNE of Atka, Alaska",ak,red
52.058,-173.696,5.5,1.6,"37 km ESE of Atka, Alaska",ak,red
60.301,-152.237,83.2,1.6,"42 km NW of Ninilchik, Alaska",ak,red
52.068,-173.717,5.1,3.2,"36 km ESE of Atka, Alaska",ak,red
54.607,-161.15,16.7,1.7,"90 km SE of King Cove, Alaska",ak,red
28.921,-98.05,2.71,1.8,"7 km SSW of Falls City, Texas",tx,red
28.947,-98.105,3.51,2.8,"9 km WSW of Falls City, Texas",us,red
18.04,-66.804,15.82,1.65,"2 km NNW of Guayanilla, Puerto Rico",pr,yellow
19.165,-155.509,34.88,1.96,"5 km SW of Pāhala, Hawaii",hv,red
-8.546,112.55,85.24,4.7,"42 km SSW of Gongdanglegi Kulon, Indonesia",us,red
53.59,-170.237,16.0,2.1,"116 km NW of Nikolski, Alaska",ak,red
54.572,-160.105,2.2,2.2,"88 km SSE of Sand Point, Alaska",ak,red
53.661,-170.399,10.15,2.7,"130 km NW of Nikolski, Alaska",us,red
28.924,-98.048,2.52,2.3,southern Texas,tx,red
65.608,-169.313,3.0,2.6,"23 km SW of Diomede, Alaska",ak,red
31.879,-101.486,9.29,2.2,"1 km NNW of Garden City, Texas",tx,red
51.497,-175.61,51.2,1.8,"82 km ESE of Adak, Alaska",ak,red
60.583,-152.449,4.1,1.5,Southern Alaska,ak,red
33.801,-116.199,8.57,2.44,"9 km N of Indio, CA",ci,yellow
61.806,-149.583,37.1,1.5,"19 km WNW of Fishhook, Alaska",ak,red
51.985,-177.044,168.1,2.0,"30 km WNW of Adak, Alaska",ak,red
60.36,-151.184,61.9,1.7,"5 km ENE of Kasilof, Alaska",ak,red
35.658,-117.446,4.38,2.38,"13 km SSW of Searles Valley, CA",ci,yellow
47.607,152.678,125.25,4.4,Kuril Islands,us,red
33.481,-116.448,11.48,1.85,"22 km ESE of Anza, CA",ci,yellow
33.476,-116.452,10.07,2.0,"22 km ESE of Anza, CA",ci,yellow
47.453,-112.743,15.38,1.87,"26 km W of Augusta, Montana",mb,green
37.732,-122.144,6.35,2.21,"1 km NE of San Leandro, CA",nc,yellow
51.493,-178.346,6.0,1.8,"125 km WSW of Adak, Alaska",ak,red
50.765,-173.861,4.3,2.1,"160 km S of Atka, Alaska",ak,red
67.22,-157.29,3.7,1.5,"28 km ENE of Ambler, Alaska",ak,red
-8.151,119.739,184.08,4.3,"41 km NNW of Labuan Bajo, Indonesia",us,red
32.138,-115.129,18.6,2.4,"11 km SSE of Alberto Oviedo Mota, B.C., MX",ci,yellow
54.628,-162.703,12.47,3.4,"52 km ESE of False Pass, Alaska",us,red
58.814,-136.692,7.7,2.4,"71 km NW of Gustavus, Alaska",ak,red
19.361,-155.294,1.34,1.87,"10 km SW of Volcano, Hawaii",hv,red
33.791,-115.575,5.35,2.63,"18 km WNW of Desert Center, CA",ci,yellow
69.564,-144.875,2.5,1.8,"79 km SW of Kaktovik, Alaska",ak,red
62.516,-149.577,8.5,1.6,"28 km ENE of Chase, Alaska",ak,red
62.528,-149.583,10.5,2.4,"28 km ENE of Chase, Alaska",ak,red
61.041,-151.751,90.3,1.5,"33 km W of Tyonek, Alaska",ak,red
52.024,-173.751,14.1,1.5,"36 km ESE of Atka, Alaska",ak,red
19.249,-155.402,33.35,1.84,"9 km ENE of Pāhala, Hawaii",hv,red
19.364,-155.29,2.06,1.86,"10 km SW of Volcano, Hawaii",hv,red
36.312,-116.857,8.7,1.5,California-Nevada border region,nn,yellow
65.32,-144.818,5.1,1.5,"28 km S of Central, Alaska",ak,red
62.626,-151.229,87.5,1.8,"27 km WNW of Petersville, Alaska",ak,red
51.862,-173.501,55.0,1.9,"60 km SE of Atka, Alaska",ak,red
37.765,-122.568,11.9,1.69,"7 km WNW of San Francisco Zoo, CA",nc,yellow
15.983,146.941,36.51,4.9,"153 km ENE of Saipan, Northern Mariana Islands",us,red
7.022,-82.585,10.0,4.5,"116 km SSE of Burica, Panama",us,red
32.368,-104.471,9.42,2.7,"23 km NNW of Whites City, New Mexico",us,red
44.668,-110.034,12.34,1.99,"37 km S of Silver Gate, Montana",uu,green
38.687,-122.506,6.27,2.79,"12 km SE of Middletown, CA",nc,yellow
54.4,-159.837,13.2,2.3,"112 km SSE of Sand Point, Alaska",ak,red
63.058,-150.902,122.2,1.7,"62 km N of Petersville, Alaska",ak,red
38.818,-122.822,2.17,1.65,"7 km NW of The Geysers, CA",nc,yellow
59.948,-152.848,83.0,1.7,Southern Alaska,ak,red
58.346,-133.534,0.0,2.0,"52 km E of Juneau, Alaska",ak,red
44.67,-110.001,13.18,3.34,"37 km S of Silver Gate, Montana",uu,green
19.329,-155.12,-0.34,1.77,"15 km S of Fern Forest, Hawaii",hv,red
52.65,-167.257,40.0,2.0,"Fox Islands, Aleutian Islands, Alaska",ak,red
19.153,-155.492,38.02,2.4,"5 km SSW of Pāhala, Hawaii",hv,red
52.153,-173.57,27.5,2.1,"43 km E of Atka, Alaska",ak,red
-20.04,-70.998,17.0,4.2,"90 km WNW of Puerto, Chile",us,red
49.827,155.738,74.5,4.4,"98 km SSW of Severo-Kuril’sk, Russia",us,red
58.35,-133.494,0.0,2.2,"54 km E of Juneau, Alaska",ak,red
38.688,-122.498,6.39,1.54,"12 km SE of Middletown, CA",nc,yellow
28.929,-98.055,4.65,2.8,"6 km SSW of Falls City, Texas",tx,red
60.95,-150.913,16.6,1.6,"12 km WNW of Point Possession, Alaska",ak,red
54.729,-164.164,1.82,1.52,"50 km WSW of False Pass, Alaska",av,yellow
33.852,-117.74,2.64,1.9,"8 km ESE of Yorba Linda, CA",ci,yellow
17.885,-66.925,13.35,2.12,"9 km S of Guánica, Puerto Rico",pr,yellow
19.36,-155.3,2.18,2.13,"11 km SW of Volcano, Hawaii",hv,red
19.201,-155.364,33.81,2.01,"12 km E of Pāhala, Hawaii",hv,red
-22.884,-66.224,247.26,6.0,"57 km WSW of Abra Pampa, Argentina",us,red
67.456,-168.773,10.4,2.7,"131 km SW of Point Hope, Alaska",ak,red
52.024,-175.822,164.8,2.1,"58 km ENE of Adak, Alaska",ak,red
19.381,-64.272,45.0,3.91,"128 km NNE of Cruz Bay, U.S. Virgin Islands",pr,yellow
58.365,-133.558,0.0,2.1,"50 km E of Juneau, Alaska",ak,red
31.651,-104.005,6.57,2.1,"38 km W of Mentone, Texas",tx,red
51.26,-178.055,25.5,1.8,"119 km SW of Adak, Alaska",ak,red
61.378,-150.093,28.8,1.5,"6 km WNW of Point MacKenzie, Alaska",ak,red
58.344,-133.556,0.0,2.2,"50 km E of Juneau, Alaska",ak,red
38.689,-122.505,5.31,1.73,"12 km SE of Middletown, CA",nc,yellow
44.312,-115.113,6.08,1.6,"17 km NW of Stanley, Idaho",mb,green
58.353,-133.547,0.0,2.2,"51 km E of Juneau, Alaska",ak,red
17.956,-66.926,16.24,2.0,"2 km SW of Guánica, Puerto Rico",pr,yellow
52.183,-170.462,28.3,2.6,"137 km SW of Nikolski, Alaska",ak,red
61.244,-151.985,94.1,1.7,"49 km WNW of Tyonek, Alaska",ak,red
58.09,-138.825,10.0,2.7,"146 km W of Elfin Cove, Alaska",ak,red
57.884,-139.098,5.2,4.3,off the coast of Southeastern Alaska,ak,red
17.937,-66.928,17.16,2.4,"4 km SSW of Guánica, Puerto Rico",pr,yellow
